"","Id","y_prob"
"39695",39695,0
"39696",39696,0
"39697",39697,0
"39698",39698,1
"39699",39699,1
"39700",39700,1
"39701",39701,0
"39702",39702,0
"39703",39703,0
"39704",39704,0
"39705",39705,0
"39706",39706,0
"39707",39707,0
"39708",39708,1
"39709",39709,1
"39710",39710,1
"39711",39711,1
"39712",39712,0
"39713",39713,0
"39714",39714,1
"39715",39715,1
"39716",39716,0
"39717",39717,0
"39718",39718,0
"39719",39719,0
"39720",39720,0
"39721",39721,0
"39722",39722,1
"39723",39723,1
"39724",39724,1
"39725",39725,0
"39726",39726,1
"39727",39727,0
"39728",39728,0
"39729",39729,1
"39730",39730,1
"39731",39731,0
"39732",39732,1
"39733",39733,1
"39734",39734,1
"39735",39735,1
"39736",39736,0
"39737",39737,0
"39738",39738,0
"39739",39739,0
"39740",39740,0
"39741",39741,1
"39742",39742,1
"39743",39743,0
"39744",39744,1
"39745",39745,0
"39746",39746,1
"39747",39747,0
"39748",39748,0
"39749",39749,1
"39750",39750,0
"39751",39751,0
"39752",39752,1
"39753",39753,0
"39754",39754,1
"39755",39755,1
"39756",39756,1
"39757",39757,0
"39758",39758,1
"39759",39759,0
"39760",39760,0
"39761",39761,0
"39762",39762,0
"39763",39763,1
"39764",39764,1
"39765",39765,1
"39766",39766,0
"39767",39767,1
"39768",39768,0
"39769",39769,0
"39770",39770,1
"39771",39771,1
"39772",39772,0
"39773",39773,1
"39774",39774,0
"39775",39775,1
"39776",39776,1
"39777",39777,1
"39778",39778,0
"39779",39779,1
"39780",39780,0
"39781",39781,1
"39782",39782,1
"39783",39783,1
"39784",39784,1
"39785",39785,0
"39786",39786,0
"39787",39787,0
"39788",39788,0
"39789",39789,1
"39790",39790,0
"39791",39791,1
"39792",39792,0
"39793",39793,1
"39794",39794,0
"39795",39795,1
"39796",39796,1
"39797",39797,0
"39798",39798,0
"39799",39799,0
"39800",39800,0
"39801",39801,1
"39802",39802,0
"39803",39803,0
"39804",39804,1
"39805",39805,1
"39806",39806,1
"39807",39807,0
"39808",39808,0
"39809",39809,0
"39810",39810,0
"39811",39811,0
"39812",39812,0
"39813",39813,1
"39814",39814,0
"39815",39815,0
"39816",39816,1
"39817",39817,0
"39818",39818,1
"39819",39819,0
"39820",39820,1
"39821",39821,0
"39822",39822,1
"39823",39823,0
"39824",39824,1
"39825",39825,1
"39826",39826,1
"39827",39827,0
"39828",39828,1
"39829",39829,1
"39830",39830,0
"39831",39831,0
"39832",39832,1
"39833",39833,0
"39834",39834,0
"39835",39835,1
"39836",39836,1
"39837",39837,1
"39838",39838,0
"39839",39839,1
"39840",39840,1
"39841",39841,0
"39842",39842,1
"39843",39843,1
"39844",39844,0
"39845",39845,0
"39846",39846,1
"39847",39847,1
"39848",39848,0
"39849",39849,0
"39850",39850,0
"39851",39851,1
"39852",39852,0
"39853",39853,1
"39854",39854,0
"39855",39855,0
"39856",39856,1
"39857",39857,0
"39858",39858,1
"39859",39859,0
"39860",39860,0
"39861",39861,1
"39862",39862,1
"39863",39863,1
"39864",39864,0
"39865",39865,1
"39866",39866,1
"39867",39867,0
"39868",39868,0
"39869",39869,0
"39870",39870,0
"39871",39871,1
"39872",39872,0
"39873",39873,0
"39874",39874,1
"39875",39875,1
"39876",39876,0
"39877",39877,0
"39878",39878,0
"39879",39879,1
"39880",39880,1
"39881",39881,0
"39882",39882,0
"39883",39883,1
"39884",39884,0
"39885",39885,0
"39886",39886,0
"39887",39887,1
"39888",39888,1
"39889",39889,1
"39890",39890,1
"39891",39891,0
"39892",39892,0
"39893",39893,1
"39894",39894,0
"39895",39895,1
"39896",39896,0
"39897",39897,1
"39898",39898,1
"39899",39899,1
"39900",39900,1
"39901",39901,0
"39902",39902,1
"39903",39903,0
"39904",39904,1
"39905",39905,1
"39906",39906,0
"39907",39907,0
"39908",39908,0
"39909",39909,1
"39910",39910,1
"39911",39911,0
"39912",39912,1
"39913",39913,1
"39914",39914,0
"39915",39915,1
"39916",39916,0
"39917",39917,0
"39918",39918,1
"39919",39919,1
"39920",39920,0
"39921",39921,0
"39922",39922,1
"39923",39923,1
"39924",39924,0
"39925",39925,0
"39926",39926,1
"39927",39927,1
"39928",39928,1
"39929",39929,0
"39930",39930,0
"39931",39931,1
"39932",39932,1
"39933",39933,1
"39934",39934,0
"39935",39935,0
"39936",39936,1
"39937",39937,1
"39938",39938,0
"39939",39939,0
"39940",39940,1
"39941",39941,0
"39942",39942,1
"39943",39943,0
"39944",39944,1
"39945",39945,1
"39946",39946,1
"39947",39947,0
"39948",39948,0
"39949",39949,1
"39950",39950,0
"39951",39951,0
"39952",39952,0
"39953",39953,0
"39954",39954,1
"39955",39955,0
"39956",39956,0
"39957",39957,0
"39958",39958,0
"39959",39959,0
"39960",39960,0
"39961",39961,0
"39962",39962,1
"39963",39963,0
"39964",39964,0
"39965",39965,0
"39966",39966,1
"39967",39967,1
"39968",39968,0
"39969",39969,0
"39970",39970,0
"39971",39971,0
"39972",39972,0
"39973",39973,1
"39974",39974,1
"39975",39975,1
"39976",39976,1
"39977",39977,0
"39978",39978,0
"39979",39979,0
"39980",39980,1
"39981",39981,1
"39982",39982,0
"39983",39983,1
"39984",39984,0
"39985",39985,0
"39986",39986,0
"39987",39987,1
"39988",39988,0
"39989",39989,0
"39990",39990,1
"39991",39991,0
"39992",39992,1
"39993",39993,1
"39994",39994,1
"39995",39995,1
"39996",39996,0
"39997",39997,0
"39998",39998,1
"39999",39999,0
"40000",40000,1
"40001",40001,0
"40002",40002,0
"40003",40003,0
"40004",40004,1
"40005",40005,0
"40006",40006,1
"40007",40007,0
"40008",40008,1
"40009",40009,0
"40010",40010,0
"40011",40011,1
"40012",40012,1
"40013",40013,0
"40014",40014,1
"40015",40015,0
"40016",40016,0
"40017",40017,0
"40018",40018,0
"40019",40019,0
"40020",40020,0
"40021",40021,0
"40022",40022,0
"40023",40023,0
"40024",40024,0
"40025",40025,1
"40026",40026,0
"40027",40027,1
"40028",40028,0
"40029",40029,1
"40030",40030,1
"40031",40031,0
"40032",40032,0
"40033",40033,1
"40034",40034,0
"40035",40035,1
"40036",40036,0
"40037",40037,1
"40038",40038,1
"40039",40039,0
"40040",40040,0
"40041",40041,1
"40042",40042,1
"40043",40043,1
"40044",40044,1
"40045",40045,0
"40046",40046,1
"40047",40047,0
"40048",40048,0
"40049",40049,1
"40050",40050,0
"40051",40051,0
"40052",40052,1
"40053",40053,0
"40054",40054,1
"40055",40055,0
"40056",40056,0
"40057",40057,1
"40058",40058,0
"40059",40059,0
"40060",40060,0
"40061",40061,1
"40062",40062,0
"40063",40063,1
"40064",40064,0
"40065",40065,0
"40066",40066,0
"40067",40067,0
"40068",40068,1
"40069",40069,0
"40070",40070,1
"40071",40071,1
"40072",40072,0
"40073",40073,0
"40074",40074,0
"40075",40075,1
"40076",40076,0
"40077",40077,0
"40078",40078,0
"40079",40079,1
"40080",40080,0
"40081",40081,0
"40082",40082,1
"40083",40083,0
"40084",40084,0
"40085",40085,0
"40086",40086,0
"40087",40087,0
"40088",40088,1
"40089",40089,0
"40090",40090,1
"40091",40091,1
"40092",40092,0
"40093",40093,1
"40094",40094,0
"40095",40095,1
"40096",40096,0
"40097",40097,0
"40098",40098,0
"40099",40099,1
"40100",40100,0
"40101",40101,0
"40102",40102,1
"40103",40103,1
"40104",40104,1
"40105",40105,0
"40106",40106,0
"40107",40107,0
"40108",40108,0
"40109",40109,1
"40110",40110,1
"40111",40111,0
"40112",40112,0
"40113",40113,0
"40114",40114,1
"40115",40115,0
"40116",40116,1
"40117",40117,1
"40118",40118,1
"40119",40119,1
"40120",40120,0
"40121",40121,0
"40122",40122,0
"40123",40123,1
"40124",40124,0
"40125",40125,1
"40126",40126,0
"40127",40127,1
"40128",40128,1
"40129",40129,0
"40130",40130,0
"40131",40131,1
"40132",40132,0
"40133",40133,0
"40134",40134,0
"40135",40135,0
"40136",40136,0
"40137",40137,0
"40138",40138,0
"40139",40139,0
"40140",40140,1
"40141",40141,0
"40142",40142,1
"40143",40143,1
"40144",40144,1
"40145",40145,0
"40146",40146,1
"40147",40147,0
"40148",40148,1
"40149",40149,0
"40150",40150,0
"40151",40151,0
"40152",40152,0
"40153",40153,0
"40154",40154,0
"40155",40155,0
"40156",40156,0
"40157",40157,1
"40158",40158,0
"40159",40159,0
"40160",40160,1
"40161",40161,1
"40162",40162,0
"40163",40163,0
"40164",40164,0
"40165",40165,0
"40166",40166,0
"40167",40167,1
"40168",40168,1
"40169",40169,0
"40170",40170,1
"40171",40171,1
"40172",40172,0
"40173",40173,1
"40174",40174,1
"40175",40175,0
"40176",40176,1
"40177",40177,1
"40178",40178,1
"40179",40179,0
"40180",40180,1
"40181",40181,0
"40182",40182,0
"40183",40183,0
"40184",40184,0
"40185",40185,0
"40186",40186,0
"40187",40187,0
"40188",40188,0
"40189",40189,1
"40190",40190,1
"40191",40191,1
"40192",40192,0
"40193",40193,0
"40194",40194,0
"40195",40195,1
"40196",40196,0
"40197",40197,0
"40198",40198,0
"40199",40199,0
"40200",40200,0
"40201",40201,0
"40202",40202,1
"40203",40203,1
"40204",40204,1
"40205",40205,0
"40206",40206,0
"40207",40207,0
"40208",40208,1
"40209",40209,1
"40210",40210,1
"40211",40211,0
"40212",40212,0
"40213",40213,0
"40214",40214,1
"40215",40215,1
"40216",40216,0
"40217",40217,0
"40218",40218,1
"40219",40219,1
"40220",40220,0
"40221",40221,1
"40222",40222,1
"40223",40223,1
"40224",40224,1
"40225",40225,1
"40226",40226,0
"40227",40227,0
"40228",40228,0
"40229",40229,1
"40230",40230,1
"40231",40231,1
"40232",40232,0
"40233",40233,0
"40234",40234,1
"40235",40235,0
"40236",40236,1
"40237",40237,0
"40238",40238,0
"40239",40239,0
"40240",40240,1
"40241",40241,0
"40242",40242,1
"40243",40243,0
"40244",40244,0
"40245",40245,1
"40246",40246,0
"40247",40247,0
"40248",40248,0
"40249",40249,0
"40250",40250,0
"40251",40251,0
"40252",40252,1
"40253",40253,1
"40254",40254,0
"40255",40255,0
"40256",40256,1
"40257",40257,0
"40258",40258,1
"40259",40259,0
"40260",40260,1
"40261",40261,0
"40262",40262,0
"40263",40263,0
"40264",40264,0
"40265",40265,1
"40266",40266,0
"40267",40267,1
"40268",40268,0
"40269",40269,0
"40270",40270,1
"40271",40271,1
"40272",40272,1
"40273",40273,0
"40274",40274,0
"40275",40275,1
"40276",40276,1
"40277",40277,0
"40278",40278,1
"40279",40279,0
"40280",40280,0
"40281",40281,0
"40282",40282,1
"40283",40283,1
"40284",40284,1
"40285",40285,0
"40286",40286,1
"40287",40287,0
"40288",40288,1
"40289",40289,0
"40290",40290,0
"40291",40291,0
"40292",40292,1
"40293",40293,0
"40294",40294,1
"40295",40295,0
"40296",40296,0
"40297",40297,1
"40298",40298,1
"40299",40299,1
"40300",40300,1
"40301",40301,1
"40302",40302,1
"40303",40303,1
"40304",40304,0
"40305",40305,0
"40306",40306,0
"40307",40307,1
"40308",40308,0
"40309",40309,1
"40310",40310,0
"40311",40311,0
"40312",40312,0
"40313",40313,1
"40314",40314,0
"40315",40315,0
"40316",40316,0
"40317",40317,0
"40318",40318,1
"40319",40319,0
"40320",40320,1
"40321",40321,1
"40322",40322,0
"40323",40323,0
"40324",40324,1
"40325",40325,0
"40326",40326,1
"40327",40327,0
"40328",40328,0
"40329",40329,0
"40330",40330,1
"40331",40331,1
"40332",40332,0
"40333",40333,1
"40334",40334,0
"40335",40335,0
"40336",40336,0
"40337",40337,0
"40338",40338,0
"40339",40339,1
"40340",40340,1
"40341",40341,0
"40342",40342,0
"40343",40343,0
"40344",40344,1
"40345",40345,1
"40346",40346,1
"40347",40347,0
"40348",40348,1
"40349",40349,0
"40350",40350,0
"40351",40351,0
"40352",40352,0
"40353",40353,0
"40354",40354,0
"40355",40355,0
"40356",40356,0
"40357",40357,1
"40358",40358,0
"40359",40359,1
"40360",40360,1
"40361",40361,0
"40362",40362,0
"40363",40363,1
"40364",40364,0
"40365",40365,1
"40366",40366,1
"40367",40367,0
"40368",40368,1
"40369",40369,1
"40370",40370,1
"40371",40371,0
"40372",40372,0
"40373",40373,0
"40374",40374,1
"40375",40375,1
"40376",40376,1
"40377",40377,0
"40378",40378,1
"40379",40379,0
"40380",40380,0
"40381",40381,1
"40382",40382,1
"40383",40383,0
"40384",40384,0
"40385",40385,0
"40386",40386,1
"40387",40387,1
"40388",40388,0
"40389",40389,1
"40390",40390,1
"40391",40391,1
"40392",40392,0
"40393",40393,0
"40394",40394,0
"40395",40395,1
"40396",40396,1
"40397",40397,1
"40398",40398,1
"40399",40399,1
"40400",40400,1
"40401",40401,0
"40402",40402,1
"40403",40403,1
"40404",40404,1
"40405",40405,0
"40406",40406,0
"40407",40407,1
"40408",40408,1
"40409",40409,0
"40410",40410,1
"40411",40411,0
"40412",40412,0
"40413",40413,0
"40414",40414,0
"40415",40415,1
"40416",40416,1
"40417",40417,0
"40418",40418,0
"40419",40419,1
"40420",40420,1
"40421",40421,0
"40422",40422,1
"40423",40423,0
"40424",40424,0
"40425",40425,0
"40426",40426,0
"40427",40427,1
"40428",40428,0
"40429",40429,0
"40430",40430,0
"40431",40431,1
"40432",40432,0
"40433",40433,0
"40434",40434,0
"40435",40435,1
"40436",40436,1
"40437",40437,0
"40438",40438,0
"40439",40439,0
"40440",40440,1
"40441",40441,0
"40442",40442,1
"40443",40443,0
"40444",40444,0
"40445",40445,0
"40446",40446,0
"40447",40447,1
"40448",40448,1
"40449",40449,1
"40450",40450,0
"40451",40451,0
"40452",40452,0
"40453",40453,1
"40454",40454,0
"40455",40455,1
"40456",40456,0
"40457",40457,1
"40458",40458,0
"40459",40459,1
"40460",40460,0
"40461",40461,0
"40462",40462,0
"40463",40463,0
"40464",40464,0
"40465",40465,0
"40466",40466,1
"40467",40467,0
"40468",40468,0
"40469",40469,1
"40470",40470,0
"40471",40471,1
"40472",40472,0
"40473",40473,0
"40474",40474,0
"40475",40475,0
"40476",40476,1
"40477",40477,1
"40478",40478,1
"40479",40479,0
"40480",40480,1
"40481",40481,1
"40482",40482,0
"40483",40483,1
"40484",40484,0
"40485",40485,1
"40486",40486,1
"40487",40487,0
"40488",40488,0
"40489",40489,0
"40490",40490,0
"40491",40491,0
"40492",40492,1
"40493",40493,0
"40494",40494,0
"40495",40495,0
"40496",40496,0
"40497",40497,0
"40498",40498,0
"40499",40499,0
"40500",40500,0
"40501",40501,1
"40502",40502,1
"40503",40503,0
"40504",40504,0
"40505",40505,1
"40506",40506,1
"40507",40507,0
"40508",40508,0
"40509",40509,1
"40510",40510,0
"40511",40511,0
"40512",40512,1
"40513",40513,1
"40514",40514,0
"40515",40515,0
"40516",40516,0
"40517",40517,0
"40518",40518,0
"40519",40519,0
"40520",40520,0
"40521",40521,1
"40522",40522,0
"40523",40523,1
"40524",40524,1
"40525",40525,1
"40526",40526,1
"40527",40527,0
"40528",40528,0
"40529",40529,0
"40530",40530,0
"40531",40531,1
"40532",40532,0
"40533",40533,0
"40534",40534,0
"40535",40535,1
"40536",40536,0
"40537",40537,0
"40538",40538,0
"40539",40539,1
"40540",40540,1
"40541",40541,0
"40542",40542,0
"40543",40543,0
"40544",40544,0
"40545",40545,0
"40546",40546,1
"40547",40547,1
"40548",40548,0
"40549",40549,0
"40550",40550,1
"40551",40551,0
"40552",40552,0
"40553",40553,1
"40554",40554,0
"40555",40555,1
"40556",40556,1
"40557",40557,1
"40558",40558,1
"40559",40559,0
"40560",40560,0
"40561",40561,0
"40562",40562,1
"40563",40563,0
"40564",40564,1
"40565",40565,0
"40566",40566,1
"40567",40567,1
"40568",40568,0
"40569",40569,1
"40570",40570,0
"40571",40571,1
"40572",40572,1
"40573",40573,0
"40574",40574,1
"40575",40575,0
"40576",40576,0
"40577",40577,1
"40578",40578,1
"40579",40579,0
"40580",40580,1
"40581",40581,0
"40582",40582,1
"40583",40583,0
"40584",40584,0
"40585",40585,1
"40586",40586,1
"40587",40587,1
"40588",40588,0
"40589",40589,1
"40590",40590,0
"40591",40591,0
"40592",40592,1
"40593",40593,0
"40594",40594,0
"40595",40595,1
"40596",40596,0
"40597",40597,0
"40598",40598,0
"40599",40599,1
"40600",40600,1
"40601",40601,1
"40602",40602,0
"40603",40603,0
"40604",40604,0
"40605",40605,0
"40606",40606,1
"40607",40607,0
"40608",40608,0
"40609",40609,0
"40610",40610,0
"40611",40611,0
"40612",40612,0
"40613",40613,1
"40614",40614,0
"40615",40615,0
"40616",40616,1
"40617",40617,0
"40618",40618,0
"40619",40619,0
"40620",40620,1
"40621",40621,1
"40622",40622,0
"40623",40623,0
"40624",40624,0
"40625",40625,0
"40626",40626,0
"40627",40627,0
"40628",40628,1
"40629",40629,1
"40630",40630,0
"40631",40631,0
"40632",40632,0
"40633",40633,0
"40634",40634,1
"40635",40635,0
"40636",40636,0
"40637",40637,1
"40638",40638,1
"40639",40639,1
"40640",40640,0
"40641",40641,1
"40642",40642,0
"40643",40643,0
"40644",40644,1
"40645",40645,0
"40646",40646,1
"40647",40647,0
"40648",40648,1
"40649",40649,1
"40650",40650,0
"40651",40651,1
"40652",40652,1
"40653",40653,1
"40654",40654,1
"40655",40655,1
"40656",40656,0
"40657",40657,1
"40658",40658,1
"40659",40659,1
"40660",40660,0
"40661",40661,0
"40662",40662,0
"40663",40663,0
"40664",40664,1
"40665",40665,0
"40666",40666,1
"40667",40667,0
"40668",40668,0
"40669",40669,0
"40670",40670,1
"40671",40671,0
"40672",40672,0
"40673",40673,0
"40674",40674,1
"40675",40675,1
"40676",40676,0
"40677",40677,1
"40678",40678,0
"40679",40679,0
"40680",40680,1
"40681",40681,0
"40682",40682,1
"40683",40683,0
"40684",40684,1
"40685",40685,1
"40686",40686,1
"40687",40687,0
"40688",40688,1
"40689",40689,0
"40690",40690,0
"40691",40691,0
"40692",40692,0
"40693",40693,1
"40694",40694,1
"40695",40695,0
"40696",40696,0
"40697",40697,1
"40698",40698,0
"40699",40699,0
"40700",40700,0
"40701",40701,1
"40702",40702,1
"40703",40703,0
"40704",40704,1
"40705",40705,0
"40706",40706,1
"40707",40707,0
"40708",40708,1
"40709",40709,1
"40710",40710,0
"40711",40711,1
"40712",40712,0
"40713",40713,0
"40714",40714,0
"40715",40715,0
"40716",40716,1
"40717",40717,0
"40718",40718,0
"40719",40719,0
"40720",40720,0
"40721",40721,0
"40722",40722,1
"40723",40723,0
"40724",40724,1
"40725",40725,0
"40726",40726,1
"40727",40727,0
"40728",40728,0
"40729",40729,1
"40730",40730,1
"40731",40731,0
"40732",40732,0
"40733",40733,0
"40734",40734,0
"40735",40735,0
"40736",40736,0
"40737",40737,1
"40738",40738,1
"40739",40739,1
"40740",40740,0
"40741",40741,0
"40742",40742,1
"40743",40743,1
"40744",40744,0
"40745",40745,1
"40746",40746,1
"40747",40747,0
"40748",40748,1
"40749",40749,0
"40750",40750,1
"40751",40751,0
"40752",40752,0
"40753",40753,0
"40754",40754,1
"40755",40755,0
"40756",40756,0
"40757",40757,0
"40758",40758,0
"40759",40759,0
"40760",40760,1
"40761",40761,0
"40762",40762,0
"40763",40763,1
"40764",40764,1
"40765",40765,0
"40766",40766,0
"40767",40767,1
"40768",40768,1
"40769",40769,0
"40770",40770,1
"40771",40771,1
"40772",40772,0
"40773",40773,0
"40774",40774,0
"40775",40775,0
"40776",40776,0
"40777",40777,1
"40778",40778,0
"40779",40779,1
"40780",40780,0
"40781",40781,0
"40782",40782,1
"40783",40783,0
"40784",40784,0
"40785",40785,0
"40786",40786,0
"40787",40787,0
"40788",40788,1
"40789",40789,0
"40790",40790,0
"40791",40791,0
"40792",40792,1
"40793",40793,0
"40794",40794,0
"40795",40795,0
"40796",40796,1
"40797",40797,1
"40798",40798,0
"40799",40799,1
"40800",40800,1
"40801",40801,0
"40802",40802,1
"40803",40803,1
"40804",40804,1
"40805",40805,1
"40806",40806,0
"40807",40807,1
"40808",40808,0
"40809",40809,0
"40810",40810,0
"40811",40811,0
"40812",40812,0
"40813",40813,0
"40814",40814,0
"40815",40815,0
"40816",40816,0
"40817",40817,1
"40818",40818,1
"40819",40819,1
"40820",40820,1
"40821",40821,0
"40822",40822,1
"40823",40823,1
"40824",40824,0
"40825",40825,0
"40826",40826,1
"40827",40827,0
"40828",40828,0
"40829",40829,0
"40830",40830,1
"40831",40831,0
"40832",40832,1
"40833",40833,1
"40834",40834,1
"40835",40835,1
"40836",40836,0
"40837",40837,1
"40838",40838,0
"40839",40839,0
"40840",40840,0
"40841",40841,1
"40842",40842,1
"40843",40843,1
"40844",40844,0
"40845",40845,0
"40846",40846,0
"40847",40847,1
"40848",40848,1
"40849",40849,1
"40850",40850,1
"40851",40851,0
"40852",40852,0
"40853",40853,0
"40854",40854,0
"40855",40855,0
"40856",40856,0
"40857",40857,1
"40858",40858,0
"40859",40859,1
"40860",40860,0
"40861",40861,0
"40862",40862,0
"40863",40863,0
"40864",40864,1
"40865",40865,0
"40866",40866,0
"40867",40867,0
"40868",40868,1
"40869",40869,0
"40870",40870,0
"40871",40871,1
"40872",40872,1
"40873",40873,1
"40874",40874,0
"40875",40875,0
"40876",40876,0
"40877",40877,0
"40878",40878,0
"40879",40879,1
"40880",40880,1
"40881",40881,0
"40882",40882,0
"40883",40883,1
"40884",40884,1
"40885",40885,0
"40886",40886,0
"40887",40887,0
"40888",40888,0
"40889",40889,0
"40890",40890,0
"40891",40891,0
"40892",40892,0
"40893",40893,1
"40894",40894,0
"40895",40895,1
"40896",40896,1
"40897",40897,1
"40898",40898,1
"40899",40899,1
"40900",40900,1
"40901",40901,0
"40902",40902,0
"40903",40903,1
"40904",40904,1
"40905",40905,1
"40906",40906,0
"40907",40907,1
"40908",40908,0
"40909",40909,1
"40910",40910,0
"40911",40911,1
"40912",40912,1
"40913",40913,0
"40914",40914,1
"40915",40915,0
"40916",40916,0
"40917",40917,0
"40918",40918,0
"40919",40919,0
"40920",40920,0
"40921",40921,0
"40922",40922,0
"40923",40923,1
"40924",40924,1
"40925",40925,1
"40926",40926,1
"40927",40927,0
"40928",40928,0
"40929",40929,1
"40930",40930,0
"40931",40931,0
"40932",40932,0
"40933",40933,1
"40934",40934,1
"40935",40935,0
"40936",40936,1
"40937",40937,1
"40938",40938,1
"40939",40939,0
"40940",40940,0
"40941",40941,0
"40942",40942,0
"40943",40943,0
"40944",40944,1
"40945",40945,0
"40946",40946,1
"40947",40947,0
"40948",40948,0
"40949",40949,1
"40950",40950,1
"40951",40951,0
"40952",40952,0
"40953",40953,1
"40954",40954,0
"40955",40955,0
"40956",40956,0
"40957",40957,0
"40958",40958,0
"40959",40959,0
"40960",40960,0
"40961",40961,0
"40962",40962,1
"40963",40963,0
"40964",40964,0
"40965",40965,0
"40966",40966,0
"40967",40967,1
"40968",40968,1
"40969",40969,1
"40970",40970,1
"40971",40971,0
"40972",40972,1
"40973",40973,1
"40974",40974,1
"40975",40975,0
"40976",40976,1
"40977",40977,0
"40978",40978,1
"40979",40979,0
"40980",40980,1
"40981",40981,0
"40982",40982,1
"40983",40983,1
"40984",40984,1
"40985",40985,1
"40986",40986,0
"40987",40987,1
"40988",40988,1
"40989",40989,0
"40990",40990,0
"40991",40991,1
"40992",40992,0
"40993",40993,0
"40994",40994,0
"40995",40995,0
"40996",40996,0
"40997",40997,0
"40998",40998,1
"40999",40999,0
"41000",41000,0
"41001",41001,0
"41002",41002,0
"41003",41003,0
"41004",41004,1
"41005",41005,0
"41006",41006,1
"41007",41007,0
"41008",41008,1
"41009",41009,0
"41010",41010,0
"41011",41011,1
"41012",41012,0
"41013",41013,0
"41014",41014,0
"41015",41015,0
"41016",41016,1
"41017",41017,0
"41018",41018,0
"41019",41019,0
"41020",41020,1
"41021",41021,0
"41022",41022,0
"41023",41023,1
"41024",41024,1
"41025",41025,0
"41026",41026,0
"41027",41027,0
"41028",41028,0
"41029",41029,0
"41030",41030,1
"41031",41031,1
"41032",41032,0
"41033",41033,0
"41034",41034,1
"41035",41035,1
"41036",41036,1
"41037",41037,1
"41038",41038,0
"41039",41039,0
"41040",41040,1
"41041",41041,1
"41042",41042,0
"41043",41043,0
"41044",41044,1
"41045",41045,1
"41046",41046,1
"41047",41047,0
"41048",41048,0
"41049",41049,1
"41050",41050,1
"41051",41051,1
"41052",41052,0
"41053",41053,1
"41054",41054,1
"41055",41055,1
"41056",41056,1
"41057",41057,1
"41058",41058,0
"41059",41059,0
"41060",41060,1
"41061",41061,0
"41062",41062,1
"41063",41063,1
"41064",41064,0
"41065",41065,0
"41066",41066,0
"41067",41067,1
"41068",41068,0
"41069",41069,0
"41070",41070,1
"41071",41071,0
"41072",41072,0
"41073",41073,1
"41074",41074,0
"41075",41075,0
"41076",41076,1
"41077",41077,1
"41078",41078,0
"41079",41079,1
"41080",41080,0
"41081",41081,0
"41082",41082,0
"41083",41083,1
"41084",41084,0
"41085",41085,0
"41086",41086,1
"41087",41087,1
"41088",41088,1
"41089",41089,1
"41090",41090,0
"41091",41091,0
"41092",41092,1
"41093",41093,0
"41094",41094,1
"41095",41095,0
"41096",41096,1
"41097",41097,0
"41098",41098,0
"41099",41099,1
"41100",41100,1
"41101",41101,0
"41102",41102,1
"41103",41103,1
"41104",41104,1
"41105",41105,1
"41106",41106,0
"41107",41107,0
"41108",41108,1
"41109",41109,1
"41110",41110,0
"41111",41111,0
"41112",41112,0
"41113",41113,0
"41114",41114,0
"41115",41115,1
"41116",41116,1
"41117",41117,0
"41118",41118,0
"41119",41119,0
"41120",41120,0
"41121",41121,0
"41122",41122,0
"41123",41123,0
"41124",41124,1
"41125",41125,1
"41126",41126,0
"41127",41127,0
"41128",41128,0
"41129",41129,0
"41130",41130,0
"41131",41131,0
"41132",41132,0
"41133",41133,1
"41134",41134,0
"41135",41135,1
"41136",41136,1
"41137",41137,1
"41138",41138,1
"41139",41139,1
"41140",41140,0
"41141",41141,0
"41142",41142,1
"41143",41143,1
"41144",41144,0
"41145",41145,1
"41146",41146,0
"41147",41147,1
"41148",41148,1
"41149",41149,0
"41150",41150,0
"41151",41151,0
"41152",41152,1
"41153",41153,0
"41154",41154,1
"41155",41155,0
"41156",41156,0
"41157",41157,0
"41158",41158,0
"41159",41159,0
"41160",41160,0
"41161",41161,0
"41162",41162,0
"41163",41163,0
"41164",41164,0
"41165",41165,0
"41166",41166,1
"41167",41167,0
"41168",41168,1
"41169",41169,0
"41170",41170,0
"41171",41171,0
"41172",41172,0
"41173",41173,0
"41174",41174,0
"41175",41175,1
"41176",41176,1
"41177",41177,1
"41178",41178,0
"41179",41179,1
"41180",41180,0
"41181",41181,1
"41182",41182,0
"41183",41183,0
"41184",41184,0
"41185",41185,1
"41186",41186,1
"41187",41187,0
"41188",41188,0
"41189",41189,0
"41190",41190,0
"41191",41191,1
"41192",41192,1
"41193",41193,1
"41194",41194,0
"41195",41195,0
"41196",41196,1
"41197",41197,0
"41198",41198,0
"41199",41199,1
"41200",41200,1
"41201",41201,1
"41202",41202,1
"41203",41203,0
"41204",41204,1
"41205",41205,0
"41206",41206,0
"41207",41207,0
"41208",41208,1
"41209",41209,0
"41210",41210,1
"41211",41211,0
"41212",41212,0
"41213",41213,0
"41214",41214,0
"41215",41215,1
"41216",41216,1
"41217",41217,0
"41218",41218,1
"41219",41219,1
"41220",41220,0
"41221",41221,0
"41222",41222,1
"41223",41223,1
"41224",41224,0
"41225",41225,0
"41226",41226,0
"41227",41227,0
"41228",41228,0
"41229",41229,0
"41230",41230,0
"41231",41231,0
"41232",41232,1
"41233",41233,0
"41234",41234,0
"41235",41235,0
"41236",41236,0
"41237",41237,0
"41238",41238,0
"41239",41239,0
"41240",41240,0
"41241",41241,0
"41242",41242,0
"41243",41243,1
"41244",41244,0
"41245",41245,0
"41246",41246,1
"41247",41247,1
"41248",41248,0
